Filename:	TEST
Operator ID:	 
Sample ID:	HMm-1130 
Comment: 	 
Serial Number:	002042001 
Data Collected:	06.12.2019 12:19:21 
Sample Weight:	12.492 mg 
Display Weight:	12.492 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	TEST
Date/Time:	 
Initial Conditions 
Temperature:	 50.00 �C 
Baseline Filename:	 
End Condition:	Go To Load 
Total Points in Run:	1155 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Hold for 1.0 min at 50.00�C 
 
2)	Heat from 50.00�C to 700.00�C at 40.00�C/min 
 
3)	Hold for 2.0 min at 700.00�C 
 
1) TGA Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	R25 Diagnostic 
	          	Weight     	Weight     	Temperature	Temperature	Gas Flow     	Temperature 
	17.133333	7.628339	0.000000	695.333333	666.780000	19.800000	0.000000 
	17.150000	7.627914	0.000000	696.000000	667.490000	19.800000	0.000000 
	17.166667	7.627277	0.000000	696.666667	668.190000	19.800000	0.000000 
	17.183333	7.626639	0.000000	697.333333	668.900000	19.800000	0.000000 
	17.200000	7.626214	0.000000	698.000000	669.610000	19.800000	0.000000 
	17.216667	7.625577	0.000000	698.666667	670.310000	19.800000	0.000000 
	17.233333	7.625152	0.000000	699.333333	671.020000	19.800000	0.000000 
3) TGA Isothermal 
	17.250000	7.624727	0.000000	700.000000	671.900000	19.800000	0.000000 
	17.266667	7.624089	0.000000	700.000000	672.600000	19.800000	0.000000 
	17.283333	7.624302	0.000000	700.000000	673.310000	19.800000	0.000000 
	17.300000	7.623877	0.000000	700.000000	674.010000	19.800000	0.000000 
	17.316667	7.623452	0.000000	700.000000	674.710000	19.800000	0.000000 
	17.333333	7.623239	0.000000	700.000000	675.420000	19.800000	0.000000 
	17.350000	7.623027	0.000000	700.000000	676.110000	19.800000	0.000000 
	17.366667	7.622814	0.000000	700.000000	676.790000	19.800000	0.000000 
	17.383333	7.622814	0.000000	700.000000	677.450000	19.800000	0.000000 
	17.400000	7.621965	0.000000	700.000000	678.090000	19.800000	0.000000 
	17.416667	7.621327	0.000000	700.000000	678.690000	19.800000	0.000000 
	17.433333	7.621115	0.000000	700.000000	679.260000	19.800000	0.000000 
	17.450000	7.620690	0.000000	700.000000	679.800000	19.800000	0.000000 
	17.466667	7.620265	0.000000	700.000000	680.320000	19.800000	0.000000 
	17.483333	7.619840	0.000000	700.000000	680.810000	19.800000	0.000000 
	17.500000	7.619415	0.000000	700.000000	681.280000	19.800000	0.000000 
	17.516667	7.619202	0.000000	700.000000	681.730000	19.800000	0.000000 
	17.533333	7.618990	0.000000	700.000000	682.170000	19.800000	0.000000 
	17.550000	7.618565	0.000000	700.000000	682.590000	19.800000	0.000000 
	17.566667	7.618140	0.000000	700.000000	683.000000	19.800000	0.000000 
	17.583333	7.617715	0.000000	700.000000	683.400000	19.800000	0.000000 
	17.600000	7.617502	0.000000	700.000000	683.800000	19.800000	0.000000 
	17.616667	7.617502	0.000000	700.000000	684.180000	19.800000	0.000000 
	17.633333	7.617290	0.000000	700.000000	684.550000	19.800000	0.000000 
	17.650000	7.617077	0.000000	700.000000	684.920000	19.800000	0.000000 
	17.666667	7.616865	0.000000	700.000000	685.270000	19.800000	0.000000 
	17.683333	7.616440	0.000000	700.000000	685.620000	19.800000	0.000000 
	17.700000	7.616227	0.000000	700.000000	685.960000	19.800000	0.000000 
	17.716667	7.616015	0.000000	700.000000	686.290000	19.800000	0.000000 
	17.733333	7.616015	0.000000	700.000000	686.610000	19.800000	0.000000 
	17.750000	7.615377	0.000000	700.000000	686.920000	19.800000	0.000000 
	17.766667	7.614953	0.000000	700.000000	687.220000	19.800000	0.000000 
	17.783333	7.614528	0.000000	700.000000	687.510000	19.800000	0.000000 
	17.800000	7.614315	0.000000	700.000000	687.790000	19.800000	0.000000 
	17.816667	7.613890	0.000000	700.000000	688.070000	19.800000	0.000000 
	17.833333	7.613465	0.000000	700.000000	688.330000	19.800000	0.000000 
	17.850000	7.613040	0.000000	700.000000	688.590000	19.800000	0.000000 
	17.866667	7.612828	0.000000	700.000000	688.840000	19.800000	0.000000 
	17.883333	7.612615	0.000000	700.000000	689.080000	19.800000	0.000000 
	17.900000	7.612615	0.000000	700.000000	689.310000	19.800000	0.000000 
	17.916667	7.612403	0.000000	700.000000	689.540000	19.800000	0.000000 
	17.933333	7.612190	0.000000	700.000000	689.760000	19.800000	0.000000 
	17.950000	7.611978	0.000000	700.000000	689.970000	19.800000	0.000000 
	17.966667	7.611978	0.000000	700.000000	690.180000	19.800000	0.000000 
	17.983333	7.611978	0.000000	700.000000	690.380000	19.800000	0.000000 
	18.000000	7.611978	0.000000	700.000000	690.580000	19.800000	0.000000 
	18.016667	7.611765	0.000000	700.000000	690.770000	19.800000	0.000000 
	18.033333	7.611553	0.000000	700.000000	690.950000	19.800000	0.000000 
	18.050000	7.611340	0.000000	700.000000	691.130000	19.800000	0.000000 
	18.066667	7.611128	0.000000	700.000000	691.300000	19.800000	0.000000 
	18.083333	7.611128	0.000000	700.000000	691.470000	19.800000	0.000000 
	18.100000	7.611128	0.000000	700.000000	691.640000	19.800000	0.000000 
	18.116667	7.610915	0.000000	700.000000	691.800000	19.800000	0.000000 
	18.133333	7.610278	0.000000	700.000000	691.950000	19.800000	0.000000 
	18.150000	7.609853	0.000000	700.000000	692.100000	19.800000	0.000000 
	18.166667	7.609640	0.000000	700.000000	692.240000	19.800000	0.000000 
	18.183333	7.609640	0.000000	700.000000	692.380000	19.800000	0.000000 
	18.200000	7.609640	0.000000	700.000000	692.520000	19.800000	0.000000 
	18.216667	7.609640	0.000000	700.000000	692.650000	19.800000	0.000000 
	18.233333	7.609640	0.000000	700.000000	692.780000	19.800000	0.000000 
	18.250000	7.609640	0.000000	700.000000	692.900000	19.800000	0.000000 
	18.266667	7.609428	0.000000	700.000000	693.020000	19.800000	0.000000 
	18.283333	7.609428	0.000000	700.000000	693.140000	19.800000	0.000000 
	18.300000	7.609428	0.000000	700.000000	693.250000	19.800000	0.000000 
	18.316667	7.609428	0.000000	700.000000	693.360000	19.800000	0.000000 
	18.333333	7.609428	0.000000	700.000000	693.460000	19.800000	0.000000 
	18.350000	7.609428	0.000000	700.000000	693.570000	19.800000	0.000000 
	18.366667	7.609215	0.000000	700.000000	693.660000	19.800000	0.000000 
	18.383333	7.609003	0.000000	700.000000	693.760000	19.800000	0.000000 
	18.400000	7.608790	0.000000	700.000000	693.850000	19.800000	0.000000 
	18.416667	7.608790	0.000000	700.000000	693.940000	19.800000	0.000000 
	18.433333	7.608790	0.000000	700.000000	694.030000	19.800000	0.000000 
	18.450000	7.608790	0.000000	700.000000	694.120000	19.800000	0.000000 
	18.466667	7.608578	0.000000	700.000000	694.200000	19.800000	0.000000 
	18.483333	7.608578	0.000000	700.000000	694.280000	19.800000	0.000000 
	18.500000	7.608365	0.000000	700.000000	694.350000	19.800000	0.000000 
	18.516667	7.608365	0.000000	700.000000	694.430000	19.800000	0.000000 
	18.533333	7.608153	0.000000	700.000000	694.500000	19.800000	0.000000 
	18.550000	7.608153	0.000000	700.000000	694.570000	19.800000	0.000000 
	18.566667	7.607940	0.000000	700.000000	694.640000	19.800000	0.000000 
	18.583333	7.607940	0.000000	700.000000	694.710000	19.800000	0.000000 
	18.600000	7.607728	0.000000	700.000000	694.770000	19.800000	0.000000 
	18.616667	7.607516	0.000000	700.000000	694.830000	19.800000	0.000000 
	18.633333	7.607516	0.000000	700.000000	694.890000	19.800000	0.000000 
	18.650000	7.607091	0.000000	700.000000	694.950000	19.800000	0.000000 
	18.666667	7.606878	0.000000	700.000000	695.010000	19.800000	0.000000 
	18.683333	7.606878	0.000000	700.000000	695.060000	19.800000	0.000000 
	18.700000	7.606666	0.000000	700.000000	695.120000	19.800000	0.000000 
	18.716667	7.606666	0.000000	700.000000	695.170000	19.800000	0.000000 
	18.733333	7.606453	0.000000	700.000000	695.220000	19.800000	0.000000 
	18.750000	7.606453	0.000000	700.000000	695.270000	19.800000	0.000000 
	18.766667	7.606453	0.000000	700.000000	695.320000	19.800000	0.000000 
	18.783333	7.606241	0.000000	700.000000	695.360000	19.800000	0.000000 
	18.800000	7.606028	0.000000	700.000000	695.410000	19.800000	0.000000 
	18.816667	7.606028	0.000000	700.000000	695.450000	19.800000	0.000000 
	18.833333	7.606028	0.000000	700.000000	695.500000	19.800000	0.000000 
	18.850000	7.605816	0.000000	700.000000	695.540000	19.800000	0.000000 
	18.866667	7.605816	0.000000	700.000000	695.580000	19.800000	0.000000 
	18.883333	7.605816	0.000000	700.000000	695.620000	19.800000	0.000000 
	18.900000	7.605603	0.000000	700.000000	695.660000	19.800000	0.000000 
	18.916667	7.605391	0.000000	700.000000	695.690000	19.800000	0.000000 
	18.933333	7.605178	0.000000	700.000000	695.730000	19.800000	0.000000 
	18.950000	7.604966	0.000000	700.000000	695.760000	19.800000	0.000000 
	18.966667	7.604753	0.000000	700.000000	695.800000	19.800000	0.000000 
	18.983333	7.604753	0.000000	700.000000	695.830000	19.800000	0.000000 
	19.000000	7.604541	0.000000	700.000000	695.860000	19.800000	0.000000 
	19.016667	7.604541	0.000000	700.000000	695.890000	19.800000	0.000000 
	19.033333	7.604541	0.000000	700.000000	695.930000	19.800000	0.000000 
	19.050000	7.604541	0.000000	700.000000	695.960000	19.800000	0.000000 
	19.066667	7.604541	0.000000	700.000000	695.980000	19.800000	0.000000 
	19.083333	7.604328	0.000000	700.000000	696.010000	19.800000	0.000000 
	19.100000	7.604328	0.000000	700.000000	696.040000	19.800000	0.000000 
	19.116667	7.604328	0.000000	700.000000	696.070000	19.800000	0.000000 
	19.133333	7.604328	0.000000	700.000000	696.090000	19.800000	0.000000 
	19.150000	7.604328	0.000000	700.000000	696.120000	19.800000	0.000000 
	19.166667	7.604328	0.000000	700.000000	696.140000	19.800000	0.000000 
	19.183333	7.604116	0.000000	700.000000	696.160000	19.800000	0.000000 
	19.200000	7.604116	0.000000	700.000000	696.190000	19.800000	0.000000 
	19.216667	7.604116	0.000000	700.000000	696.210000	19.800000	0.000000 
	19.233333	7.604116	0.000000	700.000000	696.230000	19.800000	0.000000 
